DATE,VISITOR,VISITOR_PTS,HOME,HOME_PTS,WINNER,HOME_NRtg,HOME_DRtg,HOME_ORtg,HOME_DRB%,HOME_SRS,HOME_MOV,HOME_PACE,VISITOR_NRtg,VISITOR_DRtg,VISITOR_ORtg,VISITOR_DRB%,VISITOR_SRS,VISITOR_MOV,VISITOR_PACE,HOME_LAST_SEASON_W%,VISITOR_LAST_SEASON_W%,HOME_GAME,AWAY GAME,HOME_W%,VISITOR_W%,HOME_B2B,VISITOR_B2B,HOME_W%_AT_HOME,VISITOR_W%_ON_ROAD,HOME_LAST_20,VISITOR_LAST_20
2016-11-02,OKC,85,LAC,83,0,4.5,108.2,112.7,76.9,4.42,4.29,96.1,0.8,107.5,108.3,79.0,1.14,0.76,97.8,0.6463414634146342,0.6707317073170732,1,0,1.0,1.0,0,0,1.0,1.0,0.5,0.5
2016-11-03,SAC,94,ORL,102,1,-6.8,110.5,103.7,77.4,-6.61,-6.57,96.8,-4.0,111.3,107.3,76.3,-3.29,-3.88,94.9,0.4268292682926829,0.4024390243902439,1,0,0.25,0.4,0,0,0.0,0.3333333333333333,0.5,0.5
2016-11-03,BOS,122,CLE,128,1,3.3,110.3,113.6,75.8,2.87,3.18,96.2,2.8,108.4,111.2,75.3,2.25,2.63,96.8,0.6951219512195121,0.5853658536585366,1,0,1.0,0.75,0,1,1.0,0.5,0.5,0.5
2016-11-03,IND,107,MIL,125,1,-0.2,109.3,109.1,75.4,-0.45,-0.18,94.5,-0.2,108.8,108.6,75.5,-0.64,-0.22,95.9,0.4024390243902439,0.5487804878048781,1,0,0.5,0.5,0,0,0.5,0.0,0.5,0.5
2016-11-03,DEN,102,MIN,99,0,-1.2,112.0,110.8,75.9,-0.64,-1.11,94.6,0.5,112.7,113.2,78.7,0.7,0.51,98.3,0.35365853658536583,0.4024390243902439,1,0,0.3333333333333333,0.3333333333333333,0,0,1.0,0.5,0.5,0.5
2016-11-03,OKC,96,GSW,122,1,11.6,104.0,115.6,74.9,11.35,11.63,99.8,0.8,107.5,108.3,79.0,1.14,0.76,97.8,0.8902439024390244,0.6707317073170732,1,0,0.75,1.0,0,1,0.0,1.0,0.5,0.5
2016-11-04,ATL,92,WAS,95,1,1.9,109.3,111.2,75.5,1.36,1.8,97.4,-0.8,105.7,104.9,76.1,-1.23,-0.85,97.4,0.5,0.5853658536585366,1,0,0.0,0.75,0,0,0.0,1.0,0.5,0.5
2016-11-04,CHO,99,BRK,95,0,-6.6,110.7,104.1,76.1,-6.74,-6.73,101.3,0.2,108.6,108.8,79.6,-0.07,0.2,95.7,0.25609756097560976,0.5853658536585366,1,0,0.4,0.75,0,0,0.6666666666666666,1.0,0.5,0.5
2016-11-04,MIA,87,TOR,96,1,4.5,107.8,112.3,76.3,3.65,4.21,94.7,1.1,106.7,107.8,76.4,0.77,1.06,95.2,0.6829268292682927,0.5853658536585366,1,0,0.75,0.5,0,0,0.6666666666666666,1.0,0.5,0.5
2016-11-04,NYK,117,CHI,104,0,0.4,107.0,107.4,76.8,0.03,0.43,95.3,-3.8,111.5,107.7,74.1,-3.87,-3.67,96.0,0.5121951219512195,0.3902439024390244,1,0,0.75,0.25,0,0,1.0,0.0,0.5,0.5
